operacao,p,q,custo_i,total_acessos,custo_medio
746,241,266,2,395017,529.5134048257372
747,396,421,2,395019,528.8072289156627
748,317,318,2,395021,528.1029411764706
749,139,164,2,395023,527.4005340453939
750,310,285,628,395651,527.5346666666667
751,478,477,2,395653,526.8348868175766
752,532,557,2,395655,526.1369680851063
753,238,213,1218,396873,527.0557768924302
754,195,194,1219,398092,527.973474801061
755,359,384,2,398094,527.276821192053
756,243,242,2,398096,526.5820105820105
757,432,457,628,398724,526.7159841479524
758,422,447,2,398726,526.023746701847
759,519,518,628,399354,526.1581027667984
760,271,272,2,399356,525.4684210526316
761,12,11,2,399358,524.7805519053876
762,478,453,2,399360,524.0944881889764
763,453,428,1222,400582,525.0091743119266
764,614,613,2,400584,524.3246073298429
765,138,139,2,400586,523.6418300653595
766,96,97,2,400588,522.9608355091384
767,399,398,1225,401813,523.8761408083442
768,55,54,2,401815,523.1966145833334
769,199,174,2,401817,522.518855656697
770,566,591,2,401819,521.8428571428572
771,213,188,2,401821,521.1686121919585
772,488,513,2,401823,520.4961139896373
773,169,194,2,401825,519.8253557567917
774,603,602,2,401827,519.156330749354
775,293,318,2,401829,518.4890322580645
776,432,431,2,401831,517.8234536082474
777,524,523,2,401833,517.1595881595881
778,30,31,2,401835,516.4974293059126
779,88,63,2,401837,515.8369704749679
780,172,173,2,401839,515.1782051282051
781,510,509,2,401841,514.5211267605633
782,272,273,2,401843,513.8657289002557
783,559,558,2,401845,513.2120051085568
784,494,519,2,401847,512.5599489795918
785,374,373,2,401849,511.9095541401274
786,547,572,2,401851,511.2608142493639
787,263,288,2,401853,510.6137229987294
788,17,16,629,402482,510.76395939086296
789,78,103,2,402484,510.1191381495564
790,542,543,2,402486,509.4759493670886
791,131,132,2,402488,508.83438685208597
792,519,544,1228,403716,509.74242424242425
793,504,529,2,403718,509.10214375788144
794,60,59,2,403720,508.46347607052894
795,356,355,2,403722,507.8264150943396
796,341,340,2,403724,507.19095477386935
797,415,414,2,403726,506.55708908406524
798,285,286,1229,404955,507.4624060150376
799,439,438,1230,406185,508.36670838548184
800,588,563,2,406187,507.73375
801,25,50,629,406816,507.88514357053685
802,463,438,2,406818,507.25436408977555
803,581,556,2,406820,506.62515566625154
804,244,245,2,406822,505.99751243781094
805,500,475,2,406824,505.37142857142857
806,93,92,2,406826,504.7468982630273
807,274,299,2,406828,504.12391573729866
808,351,350,2,406830,503.5024752475247
809,152,127,2,406832,502.88257107540176
810,472,497,2,406834,502.2641975308642
811,440,415,628,407462,502.4192355117139
812,214,215,2,407464,501.8029556650246
813,231,230,2,407466,501.18819188191884
814,80,81,2,407468,500.5749385749386
815,550,525,2,407470,499.9631901840491
816,511,512,2,407472,499.3529411764706
817,483,458,2,407474,498.74418604651163
818,67,68,2,407476,498.1369193154034
819,255,254,2,407478,497.53113553113553
820,589,588,628,408106,497.690243902439
821,147,172,2,408108,497.08647990255787
822,454,453,2,408110,496.4841849148419
823,587,612,1234,409344,497.38031591737547
824,343,368,2,409346,496.77912621359224
825,508,509,2,409348,496.17939393939395
826,240,265,2,409350,495.5811138014528
827,49,48,2,409352,494.98428053204356
828,184,183,629,409981,495.1461352657005
829,583,558,2,409983,494.5512665862485
830,164,189,2,409985,493.9578313253012
831,461,436,628,410613,494.1191335740072
832,109,134,2,410615,493.5276442307692
833,196,171,2,410617,492.937575030012
834,156,181,2,410619,492.34892086330933
835,124,99,1239,411858,493.2431137724551
836,531,530,2,411860,492.6555023923445
837,116,91,628,412488,492.81720430107526
838,431,430,2,412490,492.2315035799523
839,326,325,2,412492,491.64719904648393
840,44,45,2,412494,491.0642857142857
841,507,482,2,412496,490.48275862068965
842,557,582,2,412498,489.90261282660333
843,519,520,2,412500,489.3238434163701
844,167,142,2,412502,488.7464454976303
845,469,470,2,412504,488.1704142011834
846,563,562,2,412506,487.59574468085106
847,507,532,2,412508,487.0224321133412
848,94,93,2,412510,486.45047169811323
849,3,4,2,412512,485.8798586572438
850,366,391,2,412514,485.3105882352941
851,456,431,2,412516,484.7426556991774
852,524,549,2,412518,484.17605633802816
853,489,464,2,412520,483.6107854630715
854,397,398,2,412522,483.04683840749414
855,98,97,628,413150,483.2163742690058
856,377,402,2,413152,482.6542056074766
857,413,412,2,413154,482.0933488914819
858,148,149,2,413156,481.53379953379954
859,91,66,2,413158,480.9755529685681
860,308,333,2,413160,480.4186046511628
861,16,15,2,413162,479.862950058072
862,312,287,2,413164,479.30858468677496
863,212,211,2,413166,478.75550405561995
864,486,461,2,413168,478.2037037037037
865,571,596,2,413170,477.6531791907515
866,226,251,2,413172,477.10392609699767
867,356,357,2,413174,476.55594002306805
868,145,170,2,413176,476.00921658986175
869,295,294,2,413178,475.463751438435
870,308,309,2,413180,474.91954022988506
871,163,138,2,413182,474.3765786452354
872,364,339,2,413184,473.8348623853211
873,416,417,2,413186,473.2943871706758
874,402,401,2,413188,472.75514874141874
875,302,277,2,413190,472.21714285714285
876,349,348,2,413192,471.68036529680364
877,582,581,2,413194,471.1448118586089
878,176,175,629,413823,471.32460136674257
879,254,279,2,413825,470.79067121729236
880,589,614,2,413827,470.25795454545454
881,322,297,2,413829,469.72644721906926
882,587,586,2,413831,469.19614512471657
883,221,246,2,413833,468.6670441676104
884,526,551,2,413835,468.1391402714932
885,159,158,2,413837,467.6124293785311
886,460,461,2,413839,467.08690744920995
887,452,427,2,413841,466.56257046223226
888,329,330,2,413843,466.0394144144144
889,321,322,2,413845,465.5174353205849
890,82,107,2,413847,464.9966292134831
891,462,461,2,413849,464.47699214365883
892,495,520,2,413851,463.9585201793722
893,303,304,2,413853,463.441209406495
894,90,65,2,413855,462.9250559284116
895,295,320,2,413857,462.4100558659218
896,160,159,2,413859,461.89620535714283
897,463,464,2,413861,461.3835005574136
898,10,35,2,413863,460.8719376391982
899,619,594,2,413865,460.3615127919911
900,403,402,2,413867,459.8522222222222
