operacao,p,q,custo_i,total_acessos,custo_medio
2750,0,2750,12752,31288125,11377.5
2751,0,2751,12753,31300878,11378.0
2752,0,2752,12754,31313632,11378.5
2753,0,2753,12755,31326387,11379.0
2754,0,2754,12756,31339143,11379.5
2755,0,2755,12757,31351900,11380.0
2756,0,2756,12758,31364658,11380.5
2757,0,2757,12759,31377417,11381.0
2758,0,2758,12760,31390177,11381.5
2759,0,2759,12761,31402938,11382.0
2760,0,2760,12762,31415700,11382.5
2761,0,2761,12763,31428463,11383.0
2762,0,2762,12764,31441227,11383.5
2763,0,2763,12765,31453992,11384.0
2764,0,2764,12766,31466758,11384.5
2765,0,2765,12767,31479525,11385.0
2766,0,2766,12768,31492293,11385.5
2767,0,2767,12769,31505062,11386.0
2768,0,2768,12770,31517832,11386.5
2769,0,2769,12771,31530603,11387.0
2770,0,2770,12772,31543375,11387.5
2771,0,2771,12773,31556148,11388.0
2772,0,2772,12774,31568922,11388.5
2773,0,2773,12775,31581697,11389.0
2774,0,2774,12776,31594473,11389.5
2775,0,2775,12777,31607250,11390.0
2776,0,2776,12778,31620028,11390.5
2777,0,2777,12779,31632807,11391.0
2778,0,2778,12780,31645587,11391.5
2779,0,2779,12781,31658368,11392.0
2780,0,2780,12782,31671150,11392.5
2781,0,2781,12783,31683933,11393.0
2782,0,2782,12784,31696717,11393.5
2783,0,2783,12785,31709502,11394.0
2784,0,2784,12786,31722288,11394.5
2785,0,2785,12787,31735075,11395.0
2786,0,2786,12788,31747863,11395.5
2787,0,2787,12789,31760652,11396.0
2788,0,2788,12790,31773442,11396.5
2789,0,2789,12791,31786233,11397.0
2790,0,2790,12792,31799025,11397.5
2791,0,2791,12793,31811818,11398.0
2792,0,2792,12794,31824612,11398.5
2793,0,2793,12795,31837407,11399.0
2794,0,2794,12796,31850203,11399.5
2795,0,2795,12797,31863000,11400.0
2796,0,2796,12798,31875798,11400.5
2797,0,2797,12799,31888597,11401.0
2798,0,2798,12800,31901397,11401.5
2799,0,2799,12801,31914198,11402.0
2800,0,2800,12802,31927000,11402.5
2801,0,2801,12803,31939803,11403.0
2802,0,2802,12804,31952607,11403.5
2803,0,2803,12805,31965412,11404.0
2804,0,2804,12806,31978218,11404.5
2805,0,2805,12807,31991025,11405.0
2806,0,2806,12808,32003833,11405.5
2807,0,2807,12809,32016642,11406.0
2808,0,2808,12810,32029452,11406.5
2809,0,2809,12811,32042263,11407.0
2810,0,2810,12812,32055075,11407.5
2811,0,2811,12813,32067888,11408.0
2812,0,2812,12814,32080702,11408.5
2813,0,2813,12815,32093517,11409.0
2814,0,2814,12816,32106333,11409.5
2815,0,2815,12817,32119150,11410.0
2816,0,2816,12818,32131968,11410.5
2817,0,2817,12819,32144787,11411.0
2818,0,2818,12820,32157607,11411.5
2819,0,2819,12821,32170428,11412.0
2820,0,2820,12822,32183250,11412.5
2821,0,2821,12823,32196073,11413.0
2822,0,2822,12824,32208897,11413.5
2823,0,2823,12825,32221722,11414.0
2824,0,2824,12826,32234548,11414.5
2825,0,2825,12827,32247375,11415.0
2826,0,2826,12828,32260203,11415.5
2827,0,2827,12829,32273032,11416.0
2828,0,2828,12830,32285862,11416.5
2829,0,2829,12831,32298693,11417.0
2830,0,2830,12832,32311525,11417.5
2831,0,2831,12833,32324358,11418.0
2832,0,2832,12834,32337192,11418.5
2833,0,2833,12835,32350027,11419.0
2834,0,2834,12836,32362863,11419.5
2835,0,2835,12837,32375700,11420.0
2836,0,2836,12838,32388538,11420.5
2837,0,2837,12839,32401377,11421.0
2838,0,2838,12840,32414217,11421.5
2839,0,2839,12841,32427058,11422.0
2840,0,2840,12842,32439900,11422.5
2841,0,2841,12843,32452743,11423.0
2842,0,2842,12844,32465587,11423.5
2843,0,2843,12845,32478432,11424.0
2844,0,2844,12846,32491278,11424.5
2845,0,2845,12847,32504125,11425.0
2846,0,2846,12848,32516973,11425.5
2847,0,2847,12849,32529822,11426.0
2848,0,2848,12850,32542672,11426.5
2849,0,2849,12851,32555523,11427.0
2850,0,2850,12852,32568375,11427.5
2851,0,2851,12853,32581228,11428.0
2852,0,2852,12854,32594082,11428.5
2853,0,2853,12855,32606937,11429.0
2854,0,2854,12856,32619793,11429.5
2855,0,2855,12857,32632650,11430.0
2856,0,2856,12858,32645508,11430.5
2857,0,2857,12859,32658367,11431.0
2858,0,2858,12860,32671227,11431.5
2859,0,2859,12861,32684088,11432.0
2860,0,2860,12862,32696950,11432.5
2861,0,2861,12863,32709813,11433.0
2862,0,2862,12864,32722677,11433.5
2863,0,2863,12865,32735542,11434.0
2864,0,2864,12866,32748408,11434.5
2865,0,2865,12867,32761275,11435.0
2866,0,2866,12868,32774143,11435.5
2867,0,2867,12869,32787012,11436.0
2868,0,2868,12870,32799882,11436.5
2869,0,2869,12871,32812753,11437.0
2870,0,2870,12872,32825625,11437.5
2871,0,2871,12873,32838498,11438.0
2872,0,2872,12874,32851372,11438.5
2873,0,2873,12875,32864247,11439.0
2874,0,2874,12876,32877123,11439.5
2875,0,2875,12877,32890000,11440.0
2876,0,2876,12878,32902878,11440.5
2877,0,2877,12879,32915757,11441.0
2878,0,2878,12880,32928637,11441.5
2879,0,2879,12881,32941518,11442.0
2880,0,2880,12882,32954400,11442.5
2881,0,2881,12883,32967283,11443.0
2882,0,2882,12884,32980167,11443.5
2883,0,2883,12885,32993052,11444.0
2884,0,2884,12886,33005938,11444.5
2885,0,2885,12887,33018825,11445.0
2886,0,2886,12888,33031713,11445.5
2887,0,2887,12889,33044602,11446.0
2888,0,2888,12890,33057492,11446.5
2889,0,2889,12891,33070383,11447.0
2890,0,2890,12892,33083275,11447.5
2891,0,2891,12893,33096168,11448.0
2892,0,2892,12894,33109062,11448.5
2893,0,2893,12895,33121957,11449.0
2894,0,2894,12896,33134853,11449.5
2895,0,2895,12897,33147750,11450.0
2896,0,2896,12898,33160648,11450.5
2897,0,2897,12899,33173547,11451.0
2898,0,2898,12900,33186447,11451.5
2899,0,2899,12901,33199348,11452.0
2900,0,2900,12902,33212250,11452.5
2901,0,2901,12903,33225153,11453.0
2902,0,2902,12904,33238057,11453.5
2903,0,2903,12905,33250962,11454.0
2904,0,2904,12906,33263868,11454.5
2905,0,2905,12907,33276775,11455.0
2906,0,2906,12908,33289683,11455.5
2907,0,2907,12909,33302592,11456.0
2908,0,2908,12910,33315502,11456.5
2909,0,2909,12911,33328413,11457.0
2910,0,2910,12912,33341325,11457.5
2911,0,2911,12913,33354238,11458.0
2912,0,2912,12914,33367152,11458.5
2913,0,2913,12915,33380067,11459.0
2914,0,2914,12916,33392983,11459.5
2915,0,2915,12917,33405900,11460.0
2916,0,2916,12918,33418818,11460.5
2917,0,2917,12919,33431737,11461.0
2918,0,2918,12920,33444657,11461.5
2919,0,2919,12921,33457578,11462.0
2920,0,2920,12922,33470500,11462.5
2921,0,2921,12923,33483423,11463.0
2922,0,2922,12924,33496347,11463.5
2923,0,2923,12925,33509272,11464.0
2924,0,2924,12926,33522198,11464.5
2925,0,2925,12927,33535125,11465.0
2926,0,2926,12928,33548053,11465.5
2927,0,2927,12929,33560982,11466.0
2928,0,2928,12930,33573912,11466.5
2929,0,2929,12931,33586843,11467.0
2930,0,2930,12932,33599775,11467.5
2931,0,2931,12933,33612708,11468.0
2932,0,2932,12934,33625642,11468.5
2933,0,2933,12935,33638577,11469.0
2934,0,2934,12936,33651513,11469.5
2935,0,2935,12937,33664450,11470.0
2936,0,2936,12938,33677388,11470.5
2937,0,2937,12939,33690327,11471.0
2938,0,2938,12940,33703267,11471.5
2939,0,2939,12941,33716208,11472.0
2940,0,2940,12942,33729150,11472.5
2941,0,2941,12943,33742093,11473.0
2942,0,2942,12944,33755037,11473.5
2943,0,2943,12945,33767982,11474.0
2944,0,2944,12946,33780928,11474.5
2945,0,2945,12947,33793875,11475.0
2946,0,2946,12948,33806823,11475.5
2947,0,2947,12949,33819772,11476.0
2948,0,2948,12950,33832722,11476.5
2949,0,2949,12951,33845673,11477.0
2950,0,2950,12952,33858625,11477.5
2951,0,2951,12953,33871578,11478.0
2952,0,2952,12954,33884532,11478.5
2953,0,2953,12955,33897487,11479.0
2954,0,2954,12956,33910443,11479.5
2955,0,2955,12957,33923400,11480.0
2956,0,2956,12958,33936358,11480.5
2957,0,2957,12959,33949317,11481.0
2958,0,2958,12960,33962277,11481.5
2959,0,2959,12961,33975238,11482.0
2960,0,2960,12962,33988200,11482.5
2961,0,2961,12963,34001163,11483.0
2962,0,2962,12964,34014127,11483.5
2963,0,2963,12965,34027092,11484.0
2964,0,2964,12966,34040058,11484.5
2965,0,2965,12967,34053025,11485.0
2966,0,2966,12968,34065993,11485.5
2967,0,2967,12969,34078962,11486.0
2968,0,2968,12970,34091932,11486.5
2969,0,2969,12971,34104903,11487.0
2970,0,2970,12972,34117875,11487.5
2971,0,2971,12973,34130848,11488.0
2972,0,2972,12974,34143822,11488.5
2973,0,2973,12975,34156797,11489.0
2974,0,2974,12976,34169773,11489.5
2975,0,2975,12977,34182750,11490.0
2976,0,2976,12978,34195728,11490.5
2977,0,2977,12979,34208707,11491.0
2978,0,2978,12980,34221687,11491.5
2979,0,2979,12981,34234668,11492.0
2980,0,2980,12982,34247650,11492.5
2981,0,2981,12983,34260633,11493.0
2982,0,2982,12984,34273617,11493.5
2983,0,2983,12985,34286602,11494.0
2984,0,2984,12986,34299588,11494.5
2985,0,2985,12987,34312575,11495.0
2986,0,2986,12988,34325563,11495.5
2987,0,2987,12989,34338552,11496.0
2988,0,2988,12990,34351542,11496.5
2989,0,2989,12991,34364533,11497.0
2990,0,2990,12992,34377525,11497.5
2991,0,2991,12993,34390518,11498.0
2992,0,2992,12994,34403512,11498.5
2993,0,2993,12995,34416507,11499.0
2994,0,2994,12996,34429503,11499.5
2995,0,2995,12997,34442500,11500.0
2996,0,2996,12998,34455498,11500.5
2997,0,2997,12999,34468497,11501.0
2998,0,2998,13000,34481497,11501.5
2999,0,2999,13001,34494498,11502.0
3000,0,3000,13002,34507500,11502.5
3001,0,3001,13003,34520503,11503.0
3002,0,3002,13004,34533507,11503.5
3003,0,3003,13005,34546512,11504.0
3004,0,3004,13006,34559518,11504.5
3005,0,3005,13007,34572525,11505.0
3006,0,3006,13008,34585533,11505.5
3007,0,3007,13009,34598542,11506.0
3008,0,3008,13010,34611552,11506.5
3009,0,3009,13011,34624563,11507.0
3010,0,3010,13012,34637575,11507.5
3011,0,3011,13013,34650588,11508.0
3012,0,3012,13014,34663602,11508.5
3013,0,3013,13015,34676617,11509.0
3014,0,3014,13016,34689633,11509.5
3015,0,3015,13017,34702650,11510.0
3016,0,3016,13018,34715668,11510.5
3017,0,3017,13019,34728687,11511.0
3018,0,3018,13020,34741707,11511.5
3019,0,3019,13021,34754728,11512.0
3020,0,3020,13022,34767750,11512.5
3021,0,3021,13023,34780773,11513.0
3022,0,3022,13024,34793797,11513.5
3023,0,3023,13025,34806822,11514.0
3024,0,3024,13026,34819848,11514.5
3025,0,3025,13027,34832875,11515.0
3026,0,3026,13028,34845903,11515.5
3027,0,3027,13029,34858932,11516.0
3028,0,3028,13030,34871962,11516.5
3029,0,3029,13031,34884993,11517.0
3030,0,3030,13032,34898025,11517.5
3031,0,3031,13033,34911058,11518.0
3032,0,3032,13034,34924092,11518.5
3033,0,3033,13035,34937127,11519.0
3034,0,3034,13036,34950163,11519.5
3035,0,3035,13037,34963200,11520.0
3036,0,3036,13038,34976238,11520.5
3037,0,3037,13039,34989277,11521.0
3038,0,3038,13040,35002317,11521.5
3039,0,3039,13041,35015358,11522.0
3040,0,3040,13042,35028400,11522.5
3041,0,3041,13043,35041443,11523.0
3042,0,3042,13044,35054487,11523.5
3043,0,3043,13045,35067532,11524.0
3044,0,3044,13046,35080578,11524.5
3045,0,3045,13047,35093625,11525.0
3046,0,3046,13048,35106673,11525.5
3047,0,3047,13049,35119722,11526.0
3048,0,3048,13050,35132772,11526.5
3049,0,3049,13051,35145823,11527.0
3050,0,3050,13052,35158875,11527.5
3051,0,3051,13053,35171928,11528.0
3052,0,3052,13054,35184982,11528.5
3053,0,3053,13055,35198037,11529.0
3054,0,3054,13056,35211093,11529.5
3055,0,3055,13057,35224150,11530.0
3056,0,3056,13058,35237208,11530.5
3057,0,3057,13059,35250267,11531.0
3058,0,3058,13060,35263327,11531.5
3059,0,3059,13061,35276388,11532.0
3060,0,3060,13062,35289450,11532.5
3061,0,3061,13063,35302513,11533.0
3062,0,3062,13064,35315577,11533.5
3063,0,3063,13065,35328642,11534.0
3064,0,3064,13066,35341708,11534.5
3065,0,3065,13067,35354775,11535.0
3066,0,3066,13068,35367843,11535.5
3067,0,3067,13069,35380912,11536.0
3068,0,3068,13070,35393982,11536.5
3069,0,3069,13071,35407053,11537.0
3070,0,3070,13072,35420125,11537.5
3071,0,3071,13073,35433198,11538.0
3072,0,3072,13074,35446272,11538.5
3073,0,3073,13075,35459347,11539.0
3074,0,3074,13076,35472423,11539.5
3075,0,3075,13077,35485500,11540.0
3076,0,3076,13078,35498578,11540.5
3077,0,3077,13079,35511657,11541.0
3078,0,3078,13080,35524737,11541.5
3079,0,3079,13081,35537818,11542.0
3080,0,3080,13082,35550900,11542.5
3081,0,3081,13083,35563983,11543.0
3082,0,3082,13084,35577067,11543.5
3083,0,3083,13085,35590152,11544.0
3084,0,3084,13086,35603238,11544.5
3085,0,3085,13087,35616325,11545.0
3086,0,3086,13088,35629413,11545.5
3087,0,3087,13089,35642502,11546.0
3088,0,3088,13090,35655592,11546.5
3089,0,3089,13091,35668683,11547.0
3090,0,3090,13092,35681775,11547.5
3091,0,3091,13093,35694868,11548.0
3092,0,3092,13094,35707962,11548.5
3093,0,3093,13095,35721057,11549.0
3094,0,3094,13096,35734153,11549.5
3095,0,3095,13097,35747250,11550.0
3096,0,3096,13098,35760348,11550.5
3097,0,3097,13099,35773447,11551.0
3098,0,3098,13100,35786547,11551.5
3099,0,3099,13101,35799648,11552.0
3100,0,3100,13102,35812750,11552.5
3101,0,3101,13103,35825853,11553.0
3102,0,3102,13104,35838957,11553.5
3103,0,3103,13105,35852062,11554.0
3104,0,3104,13106,35865168,11554.5
3105,0,3105,13107,35878275,11555.0
3106,0,3106,13108,35891383,11555.5
3107,0,3107,13109,35904492,11556.0
3108,0,3108,13110,35917602,11556.5
3109,0,3109,13111,35930713,11557.0
3110,0,3110,13112,35943825,11557.5
3111,0,3111,13113,35956938,11558.0
3112,0,3112,13114,35970052,11558.5
3113,0,3113,13115,35983167,11559.0
3114,0,3114,13116,35996283,11559.5
3115,0,3115,13117,36009400,11560.0
3116,0,3116,13118,36022518,11560.5
3117,0,3117,13119,36035637,11561.0
3118,0,3118,13120,36048757,11561.5
3119,0,3119,13121,36061878,11562.0
3120,0,3120,13122,36075000,11562.5
3121,0,3121,13123,36088123,11563.0
3122,0,3122,13124,36101247,11563.5
3123,0,3123,13125,36114372,11564.0
3124,0,3124,13126,36127498,11564.5
3125,0,3125,13127,36140625,11565.0
3126,0,3126,13128,36153753,11565.5
3127,0,3127,13129,36166882,11566.0
3128,0,3128,13130,36180012,11566.5
3129,0,3129,13131,36193143,11567.0
3130,0,3130,13132,36206275,11567.5
3131,0,3131,13133,36219408,11568.0
3132,0,3132,13134,36232542,11568.5
3133,0,3133,13135,36245677,11569.0
3134,0,3134,13136,36258813,11569.5
3135,0,3135,13137,36271950,11570.0
3136,0,3136,13138,36285088,11570.5
3137,0,3137,13139,36298227,11571.0
3138,0,3138,13140,36311367,11571.5
3139,0,3139,13141,36324508,11572.0
3140,0,3140,13142,36337650,11572.5
3141,0,3141,13143,36350793,11573.0
3142,0,3142,13144,36363937,11573.5
3143,0,3143,13145,36377082,11574.0
3144,0,3144,13146,36390228,11574.5
3145,0,3145,13147,36403375,11575.0
3146,0,3146,13148,36416523,11575.5
3147,0,3147,13149,36429672,11576.0
3148,0,3148,13150,36442822,11576.5
3149,0,3149,13151,36455973,11577.0
3150,0,3150,13152,36469125,11577.5
3151,0,3151,13153,36482278,11578.0
3152,0,3152,13154,36495432,11578.5
3153,0,3153,13155,36508587,11579.0
3154,0,3154,13156,36521743,11579.5
3155,0,3155,13157,36534900,11580.0
3156,0,3156,13158,36548058,11580.5
3157,0,3157,13159,36561217,11581.0
3158,0,3158,13160,36574377,11581.5
3159,0,3159,13161,36587538,11582.0
3160,0,3160,13162,36600700,11582.5
3161,0,3161,13163,36613863,11583.0
3162,0,3162,13164,36627027,11583.5
3163,0,3163,13165,36640192,11584.0
3164,0,3164,13166,36653358,11584.5
3165,0,3165,13167,36666525,11585.0
3166,0,3166,13168,36679693,11585.5
3167,0,3167,13169,36692862,11586.0
3168,0,3168,13170,36706032,11586.5
3169,0,3169,13171,36719203,11587.0
3170,0,3170,13172,36732375,11587.5
3171,0,3171,13173,36745548,11588.0
3172,0,3172,13174,36758722,11588.5
3173,0,3173,13175,36771897,11589.0
3174,0,3174,13176,36785073,11589.5
3175,0,3175,13177,36798250,11590.0
3176,0,3176,13178,36811428,11590.5
3177,0,3177,13179,36824607,11591.0
3178,0,3178,13180,36837787,11591.5
3179,0,3179,13181,36850968,11592.0
3180,0,3180,13182,36864150,11592.5
3181,0,3181,13183,36877333,11593.0
3182,0,3182,13184,36890517,11593.5
3183,0,3183,13185,36903702,11594.0
3184,0,3184,13186,36916888,11594.5
3185,0,3185,13187,36930075,11595.0
3186,0,3186,13188,36943263,11595.5
3187,0,3187,13189,36956452,11596.0
3188,0,3188,13190,36969642,11596.5
3189,0,3189,13191,36982833,11597.0
3190,0,3190,13192,36996025,11597.5
3191,0,3191,13193,37009218,11598.0
3192,0,3192,13194,37022412,11598.5
3193,0,3193,13195,37035607,11599.0
3194,0,3194,13196,37048803,11599.5
3195,0,3195,13197,37062000,11600.0
3196,0,3196,13198,37075198,11600.5
3197,0,3197,13199,37088397,11601.0
3198,0,3198,13200,37101597,11601.5
3199,0,3199,13201,37114798,11602.0
3200,0,3200,13202,37128000,11602.5
3201,0,3201,13203,37141203,11603.0
3202,0,3202,13204,37154407,11603.5
3203,0,3203,13205,37167612,11604.0
3204,0,3204,13206,37180818,11604.5
3205,0,3205,13207,37194025,11605.0
3206,0,3206,13208,37207233,11605.5
3207,0,3207,13209,37220442,11606.0
3208,0,3208,13210,37233652,11606.5
3209,0,3209,13211,37246863,11607.0
3210,0,3210,13212,37260075,11607.5
3211,0,3211,13213,37273288,11608.0
3212,0,3212,13214,37286502,11608.5
3213,0,3213,13215,37299717,11609.0
3214,0,3214,13216,37312933,11609.5
3215,0,3215,13217,37326150,11610.0
3216,0,3216,13218,37339368,11610.5
3217,0,3217,13219,37352587,11611.0
3218,0,3218,13220,37365807,11611.5
3219,0,3219,13221,37379028,11612.0
3220,0,3220,13222,37392250,11612.5
3221,0,3221,13223,37405473,11613.0
3222,0,3222,13224,37418697,11613.5
3223,0,3223,13225,37431922,11614.0
3224,0,3224,13226,37445148,11614.5
3225,0,3225,13227,37458375,11615.0
3226,0,3226,13228,37471603,11615.5
3227,0,3227,13229,37484832,11616.0
3228,0,3228,13230,37498062,11616.5
3229,0,3229,13231,37511293,11617.0
3230,0,3230,13232,37524525,11617.5
3231,0,3231,13233,37537758,11618.0
3232,0,3232,13234,37550992,11618.5
3233,0,3233,13235,37564227,11619.0
3234,0,3234,13236,37577463,11619.5
3235,0,3235,13237,37590700,11620.0
3236,0,3236,13238,37603938,11620.5
3237,0,3237,13239,37617177,11621.0
3238,0,3238,13240,37630417,11621.5
3239,0,3239,13241,37643658,11622.0
3240,0,3240,13242,37656900,11622.5
3241,0,3241,13243,37670143,11623.0
3242,0,3242,13244,37683387,11623.5
3243,0,3243,13245,37696632,11624.0
3244,0,3244,13246,37709878,11624.5
3245,0,3245,13247,37723125,11625.0
3246,0,3246,13248,37736373,11625.5
3247,0,3247,13249,37749622,11626.0
3248,0,3248,13250,37762872,11626.5
3249,0,3249,13251,37776123,11627.0
3250,0,3250,13252,37789375,11627.5
3251,0,3251,13253,37802628,11628.0
3252,0,3252,13254,37815882,11628.5
3253,0,3253,13255,37829137,11629.0
3254,0,3254,13256,37842393,11629.5
3255,0,3255,13257,37855650,11630.0
3256,0,3256,13258,37868908,11630.5
3257,0,3257,13259,37882167,11631.0
3258,0,3258,13260,37895427,11631.5
3259,0,3259,13261,37908688,11632.0
3260,0,3260,13262,37921950,11632.5
3261,0,3261,13263,37935213,11633.0
3262,0,3262,13264,37948477,11633.5
3263,0,3263,13265,37961742,11634.0
3264,0,3264,13266,37975008,11634.5
3265,0,3265,13267,37988275,11635.0
3266,0,3266,13268,38001543,11635.5
3267,0,3267,13269,38014812,11636.0
3268,0,3268,13270,38028082,11636.5
3269,0,3269,13271,38041353,11637.0
3270,0,3270,13272,38054625,11637.5
3271,0,3271,13273,38067898,11638.0
3272,0,3272,13274,38081172,11638.5
3273,0,3273,13275,38094447,11639.0
3274,0,3274,13276,38107723,11639.5
3275,0,3275,13277,38121000,11640.0
3276,0,3276,13278,38134278,11640.5
3277,0,3277,13279,38147557,11641.0
3278,0,3278,13280,38160837,11641.5
3279,0,3279,13281,38174118,11642.0
3280,0,3280,13282,38187400,11642.5
3281,0,3281,13283,38200683,11643.0
3282,0,3282,13284,38213967,11643.5
3283,0,3283,13285,38227252,11644.0
3284,0,3284,13286,38240538,11644.5
3285,0,3285,13287,38253825,11645.0
3286,0,3286,13288,38267113,11645.5
3287,0,3287,13289,38280402,11646.0
3288,0,3288,13290,38293692,11646.5
3289,0,3289,13291,38306983,11647.0
3290,0,3290,13292,38320275,11647.5
3291,0,3291,13293,38333568,11648.0
3292,0,3292,13294,38346862,11648.5
3293,0,3293,13295,38360157,11649.0
3294,0,3294,13296,38373453,11649.5
3295,0,3295,13297,38386750,11650.0
3296,0,3296,13298,38400048,11650.5
3297,0,3297,13299,38413347,11651.0
3298,0,3298,13300,38426647,11651.5
3299,0,3299,13301,38439948,11652.0
3300,0,3300,13302,38453250,11652.5
3301,0,3301,13303,38466553,11653.0
3302,0,3302,13304,38479857,11653.5
3303,0,3303,13305,38493162,11654.0
3304,0,3304,13306,38506468,11654.5
3305,0,3305,13307,38519775,11655.0
3306,0,3306,13308,38533083,11655.5
3307,0,3307,13309,38546392,11656.0
3308,0,3308,13310,38559702,11656.5
3309,0,3309,13311,38573013,11657.0
3310,0,3310,13312,38586325,11657.5
3311,0,3311,13313,38599638,11658.0
3312,0,3312,13314,38612952,11658.5
3313,0,3313,13315,38626267,11659.0
3314,0,3314,13316,38639583,11659.5
3315,0,3315,13317,38652900,11660.0
3316,0,3316,13318,38666218,11660.5
3317,0,3317,13319,38679537,11661.0
3318,0,3318,13320,38692857,11661.5
3319,0,3319,13321,38706178,11662.0
3320,0,3320,13322,38719500,11662.5
3321,0,3321,13323,38732823,11663.0
3322,0,3322,13324,38746147,11663.5
3323,0,3323,13325,38759472,11664.0
3324,0,3324,13326,38772798,11664.5
3325,0,3325,13327,38786125,11665.0
3326,0,3326,13328,38799453,11665.5
3327,0,3327,13329,38812782,11666.0
3328,0,3328,13330,38826112,11666.5
3329,0,3329,13331,38839443,11667.0
3330,0,3330,13332,38852775,11667.5
3331,0,3331,13333,38866108,11668.0
3332,0,3332,13334,38879442,11668.5
3333,0,3333,13335,38892777,11669.0
3334,0,3334,13336,38906113,11669.5
3335,0,3335,13337,38919450,11670.0
3336,0,3336,13338,38932788,11670.5
3337,0,3337,13339,38946127,11671.0
3338,0,3338,13340,38959467,11671.5
3339,0,3339,13341,38972808,11672.0
3340,0,3340,13342,38986150,11672.5
3341,0,3341,13343,38999493,11673.0
3342,0,3342,13344,39012837,11673.5
3343,0,3343,13345,39026182,11674.0
3344,0,3344,13346,39039528,11674.5
3345,0,3345,13347,39052875,11675.0
3346,0,3346,13348,39066223,11675.5
3347,0,3347,13349,39079572,11676.0
3348,0,3348,13350,39092922,11676.5
3349,0,3349,13351,39106273,11677.0
3350,0,3350,13352,39119625,11677.5
3351,0,3351,13353,39132978,11678.0
3352,0,3352,13354,39146332,11678.5
3353,0,3353,13355,39159687,11679.0
3354,0,3354,13356,39173043,11679.5
3355,0,3355,13357,39186400,11680.0
3356,0,3356,13358,39199758,11680.5
3357,0,3357,13359,39213117,11681.0
3358,0,3358,13360,39226477,11681.5
3359,0,3359,13361,39239838,11682.0
3360,0,3360,13362,39253200,11682.5
3361,0,3361,13363,39266563,11683.0
3362,0,3362,13364,39279927,11683.5
3363,0,3363,13365,39293292,11684.0
3364,0,3364,13366,39306658,11684.5
3365,0,3365,13367,39320025,11685.0
3366,0,3366,13368,39333393,11685.5
3367,0,3367,13369,39346762,11686.0
3368,0,3368,13370,39360132,11686.5
3369,0,3369,13371,39373503,11687.0
3370,0,3370,13372,39386875,11687.5
3371,0,3371,13373,39400248,11688.0
3372,0,3372,13374,39413622,11688.5
3373,0,3373,13375,39426997,11689.0
3374,0,3374,13376,39440373,11689.5
3375,0,3375,13377,39453750,11690.0
3376,0,3376,13378,39467128,11690.5
3377,0,3377,13379,39480507,11691.0
3378,0,3378,13380,39493887,11691.5
3379,0,3379,13381,39507268,11692.0
3380,0,3380,13382,39520650,11692.5
3381,0,3381,13383,39534033,11693.0
3382,0,3382,13384,39547417,11693.5
3383,0,3383,13385,39560802,11694.0
3384,0,3384,13386,39574188,11694.5
3385,0,3385,13387,39587575,11695.0
3386,0,3386,13388,39600963,11695.5
3387,0,3387,13389,39614352,11696.0
3388,0,3388,13390,39627742,11696.5
3389,0,3389,13391,39641133,11697.0
3390,0,3390,13392,39654525,11697.5
3391,0,3391,13393,39667918,11698.0
3392,0,3392,13394,39681312,11698.5
3393,0,3393,13395,39694707,11699.0
3394,0,3394,13396,39708103,11699.5
3395,0,3395,13397,39721500,11700.0
3396,0,3396,13398,39734898,11700.5
3397,0,3397,13399,39748297,11701.0
3398,0,3398,13400,39761697,11701.5
3399,0,3399,13401,39775098,11702.0
3400,0,3400,13402,39788500,11702.5
3401,0,3401,13403,39801903,11703.0
3402,0,3402,13404,39815307,11703.5
3403,0,3403,13405,39828712,11704.0
3404,0,3404,13406,39842118,11704.5
3405,0,3405,13407,39855525,11705.0
3406,0,3406,13408,39868933,11705.5
3407,0,3407,13409,39882342,11706.0
3408,0,3408,13410,39895752,11706.5
3409,0,3409,13411,39909163,11707.0
3410,0,3410,13412,39922575,11707.5
3411,0,3411,13413,39935988,11708.0
3412,0,3412,13414,39949402,11708.5
3413,0,3413,13415,39962817,11709.0
3414,0,3414,13416,39976233,11709.5
3415,0,3415,13417,39989650,11710.0
3416,0,3416,13418,40003068,11710.5
3417,0,3417,13419,40016487,11711.0
3418,0,3418,13420,40029907,11711.5
3419,0,3419,13421,40043328,11712.0
3420,0,3420,13422,40056750,11712.5
3421,0,3421,13423,40070173,11713.0
3422,0,3422,13424,40083597,11713.5
3423,0,3423,13425,40097022,11714.0
3424,0,3424,13426,40110448,11714.5
3425,0,3425,13427,40123875,11715.0
3426,0,3426,13428,40137303,11715.5
3427,0,3427,13429,40150732,11716.0
3428,0,3428,13430,40164162,11716.5
3429,0,3429,13431,40177593,11717.0
3430,0,3430,13432,40191025,11717.5
3431,0,3431,13433,40204458,11718.0
3432,0,3432,13434,40217892,11718.5
3433,0,3433,13435,40231327,11719.0
3434,0,3434,13436,40244763,11719.5
3435,0,3435,13437,40258200,11720.0
3436,0,3436,13438,40271638,11720.5
3437,0,3437,13439,40285077,11721.0
3438,0,3438,13440,40298517,11721.5
3439,0,3439,13441,40311958,11722.0
3440,0,3440,13442,40325400,11722.5
3441,0,3441,13443,40338843,11723.0
3442,0,3442,13444,40352287,11723.5
3443,0,3443,13445,40365732,11724.0
3444,0,3444,13446,40379178,11724.5
3445,0,3445,13447,40392625,11725.0
3446,0,3446,13448,40406073,11725.5
3447,0,3447,13449,40419522,11726.0
